CMDLINE /usr/local/opt/python/bin/python2.7 filter.py -f
MEM 0.101562 1493727542.8109
MEM 15.257812 1493727542.9136
MEM 22.542969 1493727543.0180
MEM 23.074219 1493727543.1225
MEM 26.378906 1493727543.2271
MEM 29.160156 1493727543.3315
MEM 35.371094 1493727543.4360
MEM 36.906250 1493727543.5407
MEM 36.906250 1493727543.6452
MEM 36.906250 1493727543.7496
MEM 36.906250 1493727543.8541
MEM 36.906250 1493727543.9586
MEM 36.906250 1493727544.0631
MEM 36.906250 1493727544.1676
MEM 36.906250 1493727544.2721
MEM 36.906250 1493727544.3766
MEM 36.906250 1493727544.4811
MEM 36.906250 1493727544.5855
MEM 36.906250 1493727544.6900
MEM 36.906250 1493727544.7945
MEM 36.906250 1493727544.8991
MEM 36.906250 1493727545.0036
MEM 36.914062 1493727545.1081
MEM 36.914062 1493727545.2126
MEM 36.914062 1493727545.3171
MEM 36.914062 1493727545.4216
MEM 36.914062 1493727545.5260
MEM 37.101562 1493727545.6304
MEM 37.687500 1493727545.7316
MEM 37.800781 1493727545.8370
MEM 37.800781 1493727545.9423
MEM 37.800781 1493727546.0456
MEM 37.800781 1493727546.1496
MEM 37.800781 1493727546.2530
MEM 37.800781 1493727546.3571
MEM 37.800781 1493727546.4582
MEM 37.800781 1493727546.5594
MEM 37.800781 1493727546.6638
MEM 37.800781 1493727546.7683
MEM 37.800781 1493727546.8730
MEM 37.800781 1493727546.9765
MEM 37.800781 1493727547.0768
MEM 37.800781 1493727547.1822
MEM 37.800781 1493727547.2825
MEM 37.800781 1493727547.3837
MEM 37.800781 1493727547.4883
MEM 37.800781 1493727547.5927
MEM 37.800781 1493727547.6971
MEM 37.800781 1493727547.8017
MEM 37.800781 1493727547.9061
MEM 37.800781 1493727548.0107
MEM 37.800781 1493727548.1153
MEM 37.800781 1493727548.2197
MEM 37.800781 1493727548.3241
MEM 37.800781 1493727548.4286
MEM 37.800781 1493727548.5331
MEM 37.800781 1493727548.6376
MEM 37.800781 1493727548.7421
MEM 37.800781 1493727548.8465
MEM 37.800781 1493727548.9511
MEM 37.800781 1493727549.0556
MEM 37.800781 1493727549.1601
MEM 37.800781 1493727549.2646
MEM 37.800781 1493727549.3691
MEM 37.800781 1493727549.4736
MEM 37.800781 1493727549.5780
MEM 37.800781 1493727549.6826
MEM 37.800781 1493727549.7870
MEM 37.800781 1493727549.8914
MEM 37.800781 1493727549.9963
MEM 37.800781 1493727550.1004
MEM 37.800781 1493727550.2050
MEM 37.800781 1493727550.3084
MEM 37.800781 1493727550.4088
MEM 37.800781 1493727550.5091
MEM 37.800781 1493727550.6102
MEM 37.800781 1493727550.7124
MEM 37.800781 1493727550.8152
MEM 37.800781 1493727550.9188
MEM 37.800781 1493727551.0192
MEM 37.800781 1493727551.1224
MEM 37.800781 1493727551.2268
MEM 37.800781 1493727551.3312
MEM 37.800781 1493727551.4359
MEM 37.800781 1493727551.5409
MEM 37.800781 1493727551.6448
MEM 37.804688 1493727551.7491
MEM 37.867188 1493727551.8497
MEM 37.875000 1493727551.9532
MEM 37.875000 1493727552.0585
MEM 37.875000 1493727552.1601
MEM 37.875000 1493727552.2654
MEM 37.875000 1493727552.3659
MEM 37.875000 1493727552.4691
MEM 37.875000 1493727552.5734
MEM 37.875000 1493727552.6781
MEM 37.875000 1493727552.7825
MEM 37.875000 1493727552.8876
MEM 37.875000 1493727552.9915
MEM 37.875000 1493727553.0959
MEM 37.875000 1493727553.2005
MEM 37.875000 1493727553.3055
MEM 37.875000 1493727553.4095
MEM 37.875000 1493727553.5142
MEM 37.875000 1493727553.6184
MEM 37.875000 1493727553.7187
MEM 37.875000 1493727553.8199
MEM 37.875000 1493727553.9247
MEM 37.875000 1493727554.0261
MEM 37.878906 1493727554.1270
MEM 37.886719 1493727554.2313
MEM 37.886719 1493727554.3367
MEM 37.886719 1493727554.4383
MEM 37.886719 1493727554.5386
MEM 37.886719 1493727554.6436
MEM 37.886719 1493727554.7480
MEM 37.886719 1493727554.8509
MEM 37.886719 1493727554.9538
MEM 37.886719 1493727555.0581
MEM 37.886719 1493727555.1628
MEM 37.890625 1493727555.2671
MEM 37.894531 1493727555.3678
MEM 37.906250 1493727555.4716
MEM 37.906250 1493727555.5731
MEM 37.917969 1493727555.6734
MEM 37.925781 1493727555.7752
MEM 37.925781 1493727555.8806
MEM 37.925781 1493727555.9859
MEM 37.925781 1493727556.0913
MEM 37.925781 1493727556.1960
MEM 37.925781 1493727556.3005
MEM 37.925781 1493727556.4050
MEM 37.925781 1493727556.5095
MEM 37.925781 1493727556.6140
MEM 37.925781 1493727556.7185
MEM 37.929688 1493727556.8228
MEM 37.941406 1493727556.9274
MEM 37.945312 1493727557.0319
MEM 37.949219 1493727557.1363
MEM 37.960938 1493727557.2405
MEM 37.964844 1493727557.3454
MEM 37.964844 1493727557.4501
MEM 37.964844 1493727557.5548
MEM 37.964844 1493727557.6589
MEM 37.964844 1493727557.7635
MEM 37.964844 1493727557.8679
MEM 37.964844 1493727557.9724
MEM 37.964844 1493727558.0769
MEM 37.964844 1493727558.1814
MEM 37.964844 1493727558.2858
MEM 37.964844 1493727558.3903
MEM 37.972656 1493727558.4947
MEM 37.972656 1493727558.5992
MEM 37.996094 1493727558.7037
MEM 37.996094 1493727558.8083
MEM 37.996094 1493727558.9129
MEM 37.996094 1493727559.0175
MEM 37.996094 1493727559.1218
MEM 37.996094 1493727559.2263
MEM 37.996094 1493727559.3305
MEM 37.996094 1493727559.4329
MEM 37.996094 1493727559.5332
MEM 37.996094 1493727559.6351
MEM 37.996094 1493727559.7359
MEM 38.000000 1493727559.8364
MEM 38.007812 1493727559.9382
MEM 38.007812 1493727560.0384
MEM 38.007812 1493727560.1436
MEM 38.011719 1493727560.2471
MEM 30.570312 1493727560.3500
MEM 30.566406 1493727560.4513
MEM 30.566406 1493727560.5559
MEM 30.566406 1493727560.6583
MEM 30.570312 1493727560.7588
MEM 30.570312 1493727560.8632
MEM 30.574219 1493727560.9637
MEM 30.574219 1493727561.0679
MEM 30.574219 1493727561.1723
MEM 30.574219 1493727561.2752
MEM 30.574219 1493727561.3805
MEM 30.574219 1493727561.4858
MEM 30.574219 1493727561.5912
MEM 30.574219 1493727561.6966
MEM 30.574219 1493727561.7974
MEM 30.574219 1493727561.8993
MEM 30.574219 1493727562.0011
MEM 30.574219 1493727562.1057
MEM 30.578125 1493727562.2102
MEM 30.578125 1493727562.3146
MEM 30.578125 1493727562.4167
MEM 30.578125 1493727562.5169
MEM 30.578125 1493727562.6196
MEM 30.578125 1493727562.7248
MEM 30.578125 1493727562.8301
MEM 30.578125 1493727562.9346
MEM 30.578125 1493727563.0369
MEM 30.578125 1493727563.1377
MEM 30.578125 1493727563.2386
MEM 30.578125 1493727563.3417
MEM 30.578125 1493727563.4449
MEM 30.578125 1493727563.5480
MEM 30.578125 1493727563.6520
MEM 30.578125 1493727563.7568
MEM 30.578125 1493727563.8595
MEM 30.578125 1493727563.9643
MEM 30.582031 1493727564.0662
MEM 30.589844 1493727564.1707
MEM 30.589844 1493727564.2738
MEM 30.589844 1493727564.3752
MEM 30.601562 1493727564.4799
MEM 30.601562 1493727564.5818
MEM 30.601562 1493727564.6850
MEM 30.601562 1493727564.7890
MEM 30.601562 1493727564.8892
MEM 30.601562 1493727564.9925
MEM 30.601562 1493727565.0943
MEM 30.601562 1493727565.1985
MEM 30.601562 1493727565.3008
MEM 30.601562 1493727565.4031
MEM 30.601562 1493727565.5075
MEM 30.609375 1493727565.6120
MEM 30.613281 1493727565.7148
MEM 30.613281 1493727565.8223
MEM 30.617188 1493727565.9265
MEM 30.625000 1493727566.0316
MEM 30.632812 1493727566.1330
MEM 30.636719 1493727566.2346
MEM 30.636719 1493727566.3393
MEM 30.636719 1493727566.4407
MEM 30.636719 1493727566.5452
MEM 30.636719 1493727566.6475
MEM 30.636719 1493727566.7501
MEM 30.636719 1493727566.8544
MEM 30.636719 1493727566.9594
MEM 30.636719 1493727567.0636
MEM 30.636719 1493727567.1679
MEM 30.636719 1493727567.2723
MEM 30.636719 1493727567.3767
MEM 30.640625 1493727567.4813
MEM 30.644531 1493727567.5859
MEM 30.644531 1493727567.6905
MEM 30.644531 1493727567.7949
MEM 30.644531 1493727567.8974
MEM 30.644531 1493727568.0013
MEM 30.644531 1493727568.1024
MEM 30.644531 1493727568.2072
MEM 30.644531 1493727568.3088
MEM 30.644531 1493727568.4142
MEM 30.644531 1493727568.5146
MEM 30.652344 1493727568.6191
MEM 30.652344 1493727568.7235
MEM 30.656250 1493727568.8245
MEM 30.660156 1493727568.9258
MEM 30.667969 1493727569.0311
MEM 30.671875 1493727569.1345
MEM 30.679688 1493727569.2348
MEM 30.679688 1493727569.3391
MEM 30.679688 1493727569.4436
MEM 30.679688 1493727569.5488
MEM 30.679688 1493727569.6525
MEM 30.679688 1493727569.7571
MEM 30.679688 1493727569.8614
MEM 30.679688 1493727569.9660
MEM 30.679688 1493727570.0706
MEM 30.679688 1493727570.1759
MEM 30.679688 1493727570.2793
MEM 30.679688 1493727570.3840
MEM 30.679688 1493727570.4884
MEM 30.679688 1493727570.5929
MEM 30.679688 1493727570.6932
MEM 30.679688 1493727570.7957
MEM 30.679688 1493727570.8990
MEM 30.679688 1493727570.9994
MEM 30.679688 1493727571.1039
MEM 30.679688 1493727571.2085
MEM 30.679688 1493727571.3127
MEM 30.687500 1493727571.4172
MEM 30.691406 1493727571.5217
MEM 30.695312 1493727571.6266
MEM 30.699219 1493727571.7306
MEM 30.710938 1493727571.8340
MEM 30.710938 1493727571.9350
MEM 30.710938 1493727572.0377
MEM 30.710938 1493727572.1400
MEM 30.710938 1493727572.2440
MEM 30.710938 1493727572.3462
MEM 30.710938 1493727572.4514
MEM 30.710938 1493727572.5551
MEM 30.710938 1493727572.6595
MEM 30.710938 1493727572.7641
MEM 30.710938 1493727572.8686
MEM 30.714844 1493727572.9729
MEM 30.718750 1493727573.0734
MEM 30.726562 1493727573.1737
MEM 30.734375 1493727573.2765
MEM 30.734375 1493727573.3794
MEM 30.734375 1493727573.4799
MEM 30.734375 1493727573.5816
MEM 30.734375 1493727573.6832
MEM 30.734375 1493727573.7875
MEM 30.734375 1493727573.8919
MEM 30.734375 1493727573.9928
MEM 30.734375 1493727574.0954
MEM 30.734375 1493727574.1979
MEM 30.734375 1493727574.2993
MEM 30.738281 1493727574.4036
MEM 30.738281 1493727574.5082
MEM 30.738281 1493727574.6113
MEM 30.738281 1493727574.7147
MEM 30.738281 1493727574.8155
MEM 30.738281 1493727574.9165
MEM 30.738281 1493727575.0169
MEM 30.738281 1493727575.1210
MEM 30.738281 1493727575.2255
MEM 30.738281 1493727575.3304
MEM 30.738281 1493727575.4345
MEM 30.742188 1493727575.5389
MEM 30.746094 1493727575.6418
MEM 30.746094 1493727575.7422
MEM 30.746094 1493727575.8473
MEM 30.753906 1493727575.9505
MEM 30.757812 1493727576.0559
MEM 30.757812 1493727576.1593
MEM 30.757812 1493727576.2595
MEM 30.757812 1493727576.3634
MEM 30.757812 1493727576.4679
MEM 30.757812 1493727576.5700
MEM 30.757812 1493727576.6722
MEM 30.757812 1493727576.7738
MEM 30.757812 1493727576.8779
MEM 30.757812 1493727576.9806
MEM 30.761719 1493727577.0832
MEM 30.769531 1493727577.1877
MEM 30.769531 1493727577.2921
MEM 30.773438 1493727577.3966
MEM 30.785156 1493727577.5011
MEM 30.792969 1493727577.6057
MEM 30.792969 1493727577.7101
MEM 30.796875 1493727577.8145
MEM 30.796875 1493727577.9190
MEM 30.800781 1493727578.0237
MEM 30.800781 1493727578.1282
MEM 30.800781 1493727578.2327
MEM 30.800781 1493727578.3372
MEM 30.800781 1493727578.4416
MEM 30.800781 1493727578.5462
MEM 30.800781 1493727578.6505
MEM 30.800781 1493727578.7550
MEM 30.800781 1493727578.8598
MEM 30.800781 1493727578.9640
MEM 30.800781 1493727579.0687
MEM 30.800781 1493727579.1731
MEM 30.800781 1493727579.2776
MEM 30.800781 1493727579.3820
MEM 30.800781 1493727579.4867
MEM 30.800781 1493727579.5918
MEM 30.800781 1493727579.6955
MEM 30.800781 1493727579.8006
MEM 30.800781 1493727579.9045
MEM 30.800781 1493727580.0051
MEM 30.800781 1493727580.1088
MEM 30.800781 1493727580.2141
MEM 30.800781 1493727580.3150
MEM 30.800781 1493727580.4179
MEM 30.800781 1493727580.5231
MEM 30.800781 1493727580.6257
MEM 30.800781 1493727580.7287
MEM 30.800781 1493727580.8336
MEM 30.800781 1493727580.9378
MEM 30.800781 1493727581.0423
MEM 30.808594 1493727581.1467
MEM 30.808594 1493727581.2483
MEM 30.812500 1493727581.3496
MEM 30.812500 1493727581.4550
MEM 30.812500 1493727581.5591
MEM 30.816406 1493727581.6665
MEM 30.820312 1493727581.7669
MEM 30.820312 1493727581.8685
MEM 30.824219 1493727581.9711
MEM 30.828125 1493727582.0759
MEM 30.828125 1493727582.1801
MEM 30.828125 1493727582.2814
MEM 30.828125 1493727582.3817
MEM 30.828125 1493727582.4826
MEM 30.828125 1493727582.5869
MEM 30.828125 1493727582.6911
MEM 30.828125 1493727582.7954
MEM 30.828125 1493727582.8965
MEM 30.828125 1493727582.9993
MEM 30.828125 1493727583.1000
MEM 30.832031 1493727583.2020
MEM 30.832031 1493727583.3063
MEM 30.835938 1493727583.4108
MEM 30.839844 1493727583.5150
MEM 30.843750 1493727583.6198
MEM 30.843750 1493727583.7244
MEM 30.843750 1493727583.8288
MEM 30.843750 1493727583.9331
MEM 30.843750 1493727584.0334
MEM 30.843750 1493727584.1349
MEM 30.843750 1493727584.2378
MEM 30.843750 1493727584.3420
MEM 30.843750 1493727584.4432
MEM 30.843750 1493727584.5483
MEM 30.851562 1493727584.6531
MEM 30.863281 1493727584.7575
MEM 30.867188 1493727584.8621
MEM 30.871094 1493727584.9667
MEM 30.871094 1493727585.0696
